AppTime,Actor,Event_Category,Event_Type,Object,Attributes
383.9497,USER,EYE-TRACKING,DETECTED_ITEM,Apple1,0.4645
391.833,USER,ACTION,ITEM_ADD,Chip,Chip1
391.8347,SYSTEM,SYSTEM_MESSAGE,ITEM_ADD,screen1_result_message,감자칩 (이)가 추가되었습니다.
391.8417,SYSTEM,SCREEN,SCREEN_UPDATE,UPDATE,Screen information Updated
393.0544,USER,EYE-TRACKING,DETECTED_ITEM,Total_price,0.5014
395.5779,USER,EYE-TRACKING,DECISION_MAKING,감자칩,0.4838
396.0984,USER,EYE-TRACKING,DECISION_MAKING,감자칩,0.3999
396.8756,USER,EYE-TRACKING,DETECTED_ITEM,Total_price,0.4488
397.1,USER,EYE-TRACKING,DETECTED_ITEM,Smartphone,13.5976
399.3165,USER,ACTION,ITEM_ADD,Juice,Juice1
399.3172,SYSTEM,SYSTEM_MESSAGE,ITEM_ADD,screen1_result_message,주스 (이)가 추가되었습니다.
399.3239,SYSTEM,SCREEN,SCREEN_UPDATE,UPDATE,Screen information Updated
400.0175,USER,EYE-TRACKING,DETECTED_ITEM,Total_price,0.3092
404.0451,USER,ACTION,ITEM_ADD,Apple,Apple1
404.046,SYSTEM,SYSTEM_MESSAGE,ITEM_ADD,screen1_result_message,사과 (이)가 추가되었습니다.
