AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
205.54,-0.02334462,1.530041,0.02142137,0.1756225,0.04306254,-0.02808404,-0.02808404,False,False,-3.443659,1.240202,2.005383,-0.1694942,-0.4755048,-0.8632203,205.5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.5829,-0.02480682,1.520648,0.02595976,0.1415695,0.04088419,-0.02271089,-0.02271089,False,False,-3.482638,1.235576,2.006794,-0.2412755,-0.2224219,-0.9446124,205.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.6118,-0.02471286,1.518429,0.02683784,0.1340879,0.0400927,-0.01958513,-0.01958513,False,False,-3.504198,1.229849,2.00527,-0.1098537,-0.2173975,-0.9698742,205.6066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.6498,-0.025749,1.520845,0.02849083,0.1620181,0.03732073,-0.0199441,-0.0199441,False,False,-3.486583,1.227486,2.001894,-0.03196163,-0.2972523,-0.9542598,205.6447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.6789,-0.02621833,1.521557,0.02979695,0.1697395,0.03688942,-0.02158237,-0.02158237,False,False,-3.473939,1.228004,2.000692,-0.04311857,-0.2791089,-0.9592778,205.6743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.7156,-0.02674578,1.521233,0.03215536,0.1735588,0.03196893,-0.02610767,-0.02610767,False,False,-3.461205,1.225832,1.994149,-0.1547903,-0.2636561,-0.9521023,205.7108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.7425,-0.02750071,1.521315,0.03280358,0.1730618,0.03140883,-0.0267845,-0.0267845,False,False,-3.465879,1.225283,1.993136,-0.1769522,-0.3909673,-0.9032269,205.7377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.7866,-0.02849928,1.522892,0.03302496,0.178407,0.02478071,-0.02718763,-0.02718763,False,False,-3.504026,1.221786,1.994769,-0.1397366,-0.5413813,-0.8290755,205.7817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.8183,-0.02903736,1.523723,0.03107787,0.1746153,0.02622183,-0.03169583,-0.03169583,False,False,-3.50317,1.222221,1.993987,-0.1369956,-0.577038,-0.8051432,205.8135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.8502,-0.02925605,1.524267,0.03042915,0.1714469,0.03050124,-0.02970452,-0.02970452,False,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.8881,-0.02964444,1.524274,0.02779045,0.1718404,0.0328212,-0.02046525,-0.02046525,False,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.916,-0.03047327,1.526019,0.02529781,0.1724695,0.03542053,-0.02097254,-0.02097254,False,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.9489,-0.03145237,1.526768,0.02386168,0.1697477,0.03555125,-0.02254916,-0.02254916,False,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.9839,-0.03207657,1.52667,0.02141014,0.168998,0.03520695,-0.02275991,-0.02275991,False,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.0178,-0.03306266,1.527659,0.01962107,0.1745705,0.03736582,-0.02552976,-0.02552976,False,False,-3.434317,1.23357,1.997034,-0.06806285,-0.4128707,-0.9082426,206.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.0485,-0.03330042,1.527502,0.01782554,0.1655268,0.03731403,-0.02327262,-0.02327262,False,False,-3.433868,1.23426,1.998967,-0.07869054,-0.4344506,-0.8972399,206.0438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.0826,-0.03291509,1.528659,0.01639169,0.169359,0.03489393,-0.01965087,-0.01965087,False,False,-3.433473,1.233639,2.000473,-0.080347,-0.4249221,-0.9016497,206.0783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.1156,-0.03398191,1.528905,0.01382376,0.1691494,0.034636,-0.01921491,-0.01921491,False,False,-3.467148,1.229822,2.004237,-0.1204018,-0.4127014,-0.9028581,206.1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.1505,-0.03362545,1.528742,0.01341965,0.1775736,0.03457968,-0.02373027,-0.02373027,False,False,-3.432213,1.233831,2.004648,-0.08778079,-0.4161972,-0.9050136,206.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.1836,-0.03307984,1.525979,0.01201798,0.1623856,0.03184613,-0.02382672,-0.02382672,False,False,-3.431869,1.234078,2.00593,-0.08767885,-0.4065588,-0.9094046,206.1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.2171,-0.03279035,1.526673,0.0119793,0.1714256,0.03234885,-0.02600391,-0.02600391,False,False,-3.442357,1.231727,2.007467,-0.08738435,-0.4218006,-0.9024554,206.2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.2512,-0.03206576,1.525917,0.01197022,0.1725021,0.03293891,-0.02854163,-0.02854163,False,False,-3.436826,1.23202,2.00983,-0.03604066,-0.5371392,-0.8427088,206.2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.2852,-0.0315943,1.52568,0.01159261,0.1749168,0.03307306,-0.0306015,-0.0306015,False,False,-3.432851,1.23182,2.010596,-0.02875974,-0.5841758,-0.8111072,206.2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.3231,-0.03087496,1.52511,0.01153368,0.1750008,0.03320808,-0.03093564,-0.03093564,False,False,-3.440804,1.229968,2.011788,-0.02692416,-0.5701467,-0.8210926,206.3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.3519,-0.03017158,1.524265,0.01104657,0.1728977,0.0332082,-0.03045481,-0.03045481,False,False,-3.441374,1.230052,2.011796,-0.05910638,-0.7538809,-0.6543347,206.3471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.3838,-0.02938874,1.523897,0.01089188,0.1713924,0.03402152,-0.0289072,-0.0289072,False,False,-3.478059,1.224389,2.013599,0.003818412,-0.7913172,-0.6113766,206.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.4206,-0.02875673,1.52463,0.01059586,0.1812102,0.03405842,-0.02937084,-0.02937084,False,False,-3.449195,1.227477,2.012928,-0.00384987,-0.7816573,-0.6236761,206.4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.4555,-0.02839411,1.524347,0.01012923,0.1811944,0.03626347,-0.03047137,-0.03047137,False,False,-3.447513,1.227996,2.013179,0.008477746,-0.7688345,-0.6393754,206.4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.4827,-0.02754536,1.523805,0.009730972,0.1768145,0.03647204,-0.02933742,-0.02933742,False,False,-3.453897,1.227173,2.013621,0.03239452,-0.7854964,-0.6179926,206.4781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.5186,-0.02729908,1.524484,0.00973295,0.1799671,0.03628274,-0.02889144,-0.02889144,False,False,-3.444547,1.228365,2.013272,-0.004873103,-0.7725012,-0.6349806,206.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.5503,-0.02789616,1.523419,0.009886713,0.1764264,0.03935086,-0.02808382,-0.02808382,False,False,-3.461488,1.226214,2.014333,-0.04263625,-0.7438905,-0.6669248,206.5457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.5943,-0.02726652,1.524384,0.008114564,0.1845744,0.03684325,-0.02951515,-0.02951515,False,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.6243,-0.02755134,1.523888,0.007551507,0.1852276,0.03737582,-0.02749071,-0.02749071,False,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
