AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
14.13239,-0.0208242,1.47902,-0.03310215,0.03898257,0.1093962,0.007091824,0.007091824,False,False,-3.438556,1.177075,2.05303,-0.3989502,-0.4080262,-0.8211732,14.12664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.15309,-0.0207334,1.478986,-0.0330466,0.03915501,0.10948,0.007141511,0.007141511,False,False,-3.449837,1.177588,2.054657,-0.3368805,-0.4244887,-0.8404104,14.14782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.17312,-0.02066446,1.478974,-0.0330738,0.03954947,0.1094441,0.007174785,0.007174785,False,False,-3.461939,1.177964,2.056602,-0.3623902,-0.3610157,-0.8592642,14.16793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.19496,-0.02062019,1.478924,-0.03297029,0.03962259,0.1094418,0.007234717,0.007234717,False,False,-3.463077,1.178036,2.056575,-0.3424951,-0.370577,-0.8633372,14.19025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.22208,-0.02061635,1.478994,-0.03309416,0.03947,0.1093854,0.006968847,0.006968847,False,False,-3.460903,1.177969,2.056246,-0.3414598,-0.3981909,-0.8513646,14.21617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.24484,-0.02054487,1.479096,-0.03302043,0.03907407,0.1093913,0.007194411,0.007194411,False,False,-3.462462,1.177976,2.056462,-0.3291872,-0.3854603,-0.8619938,14.23926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.26576,-0.02060767,1.47919,-0.03299541,0.03854766,0.1093761,0.007395242,0.007395242,False,False,-3.473244,1.178523,2.058051,-0.3315645,-0.3663679,-0.869379,14.26073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.28595,-0.02058261,1.479226,-0.0329852,0.03840059,0.1093668,0.007313863,0.007313863,False,False,-3.473365,1.178577,2.058033,-0.3467498,-0.3845759,-0.8554792,14.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.30862,-0.02059774,1.47918,-0.03299582,0.03831991,0.1095567,0.007165265,0.007165265,False,False,-3.471364,1.178503,2.057716,-0.3317347,-0.3678503,-0.8686838,14.30392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.33191,-0.02056453,1.479245,-0.03297386,0.03830324,0.1094034,0.00708625,0.00708625,False,False,-3.474168,1.178625,2.05812,-0.335892,-0.3622129,-0.8694564,14.32628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.35364,-0.0205557,1.479248,-0.0330122,0.03831068,0.1093708,0.007183617,0.007183617,False,False,-3.47383,1.178654,2.058071,-0.3251633,-0.3764471,-0.8674906,14.3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.37535,-0.02052729,1.479201,-0.03306211,0.03832933,0.1091894,0.007285841,0.007285841,False,False,-3.471949,1.17862,2.0578,-0.3484304,-0.3663335,-0.8627678,14.37022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.39853,-0.02051888,1.479145,-0.03302198,0.03834691,0.1090126,0.007197358,0.007197358,False,False,-3.472594,1.178628,2.05793,-0.3500922,-0.348071,-0.8696288,14.39268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.42041,-0.02048161,1.47914,-0.03291589,0.03831719,0.1088214,0.007201174,0.007201174,False,False,-3.478522,1.178995,2.058736,-0.2565772,-0.3539179,-0.8993865,14.41484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
