AppTime,Actor,Event_Category,Event_Type,Object,Attributes
186.8857,SYSTEM,SCREEN,CHANGE,ChangeScreen1toScreen2After1s(),Screen1 to Screen3
186.8921,USER,EYE-TRACKING,OFF,result_message,0.720
187.22,USER,EYE-TRACKING,OFF,result_message,0.056
188.5274,SYSTEM,SYSTEM_MESSAGE,REMOVE,Coffee,msg:Coffee is removed.
188.528,USER,ACTION,REMOVE,Coffee,item_code:Coffee1
188.7657,USER,EYE-TRACKING,OFF,btn_home,0.288
189.529,USER,EYE-TRACKING,OFF,result_message,0.750
191.5276,SYSTEM,SCREEN,CHANGE,ChangeScreen2toScreen1After2s(),Screen2 to Screen1
191.536,USER,EYE-TRACKING,OFF,L4,0.056
192.27,USER,EYE-TRACKING,OFF,btn_uncheck,0.011
192.5409,USER,EYE-TRACKING,OFF,L6,5.729
192.7918,USER,EYE-TRACKING,OFF,L3,0.234
192.8272,USER,EYE-TRACKING,OFF,btn_pay,6.525
193.3133,SYSTEM,SYSTEM_MESSAGE,ADD,Baguette,msg:Baguette is added.
193.3139,USER,ACTION,ADD,Baguette,item_code:Baguette1
193.3216,USER,EYE-TRACKING,OFF,total_DC,0.257
193.373,USER,EYE-TRACKING,OFF,L5,6.550
193.4073,USER,EYE-TRACKING,OFF,L4,0.022
193.6167,USER,EYE-TRACKING,OFF,L3,0.198
193.807,USER,EYE-TRACKING,OFF,L4,0.180
194.0754,USER,EYE-TRACKING,OFF,total_TA,0.256
195.0306,USER,EYE-TRACKING,OFF,btn_pay,0.942
196.0043,USER,EYE-TRACKING,OFF,total_TA,0.963
196.3704,USER,EYE-TRACKING,OFF,L3,0.236
196.9513,USER,EYE-TRACKING,OFF,L4,0.569
196.9733,USER,EYE-TRACKING,OFF,L5,0.010
197.1846,USER,EYE-TRACKING,OFF,L3,0.189
198.2396,USER,EYE-TRACKING,OFF,L2,1.043
199.0272,USER,EYE-TRACKING,OFF,total_TA,0.766
200.2162,USER,EYE-TRACKING,OFF,btn_uncheck,0.367
200.3048,USER,EYE-TRACKING,OFF,total_TA,0.075
200.3402,USER,EYE-TRACKING,OFF,btn_uncheck,0.022
200.3867,USER,ACTION,TOUCH,Screen1:btn_uncheck(),btn_uncheck
200.6233,USER,EYE-TRACKING,OFF,btn_uncheck,0.260
201.2272,USER,EYE-TRACKING,OFF,total_TA,0.875
201.3896,SYSTEM,SCREEN,CHANGE,ChangeScreen1toScreen2After1s(),Screen1 to Screen3
201.7138,USER,EYE-TRACKING,OFF,btn_home,0.068
203.7024,USER,EYE-TRACKING,OFF,btn_home,1.944
203.7365,USER,EYE-TRACKING,OFF,result_message,0.022
203.8847,SYSTEM,SYSTEM_MESSAGE,REMOVE,Pumpkin,msg:Pumpkin is removed.
203.8853,USER,ACTION,REMOVE,Pumpkin,item_code:Pumpkin1
203.9584,USER,EYE-TRACKING,OFF,result_message,0.077
204.2009,USER,EYE-TRACKING,OFF,instruction,8.376
204.3913,USER,EYE-TRACKING,OFF,result_message,0.179
206.5128,USER,EYE-TRACKING,OFF,result_message,1.745
206.8856,SYSTEM,SCREEN,CHANGE,ChangeScreen2toScreen1After2s(),Screen2 to Screen1
206.8945,USER,EYE-TRACKING,OFF,btn_pay,0.153
207.0527,USER,EYE-TRACKING,OFF,L4,0.134
207.2308,USER,EYE-TRACKING,OFF,L5,8.981
207.8239,USER,EYE-TRACKING,OFF,total_TA,0.584
207.8349,USER,EYE-TRACKING,OFF,L6,14.470
208.2238,USER,EYE-TRACKING,OFF,L3,0.376
209.9642,USER,EYE-TRACKING,OFF,L1,1.730
209.9962,USER,EYE-TRACKING,OFF,L2,0.020
210.5878,USER,EYE-TRACKING,OFF,L4,0.581
210.6893,USER,EYE-TRACKING,OFF,L3,0.089
210.9012,USER,EYE-TRACKING,OFF,L2,0.199
211.1897,USER,EYE-TRACKING,OFF,L1,0.275
211.2452,USER,EYE-TRACKING,OFF,L7,18.962
212.0635,USER,EYE-TRACKING,OFF,btn_uncheck,0.806
212.1314,USER,EYE-TRACKING,OFF,L5,0.910
212.344,USER,EYE-TRACKING,OFF,L4,0.201
213.2392,USER,EYE-TRACKING,OFF,total_TA,0.883
213.765,USER,EYE-TRACKING,OFF,total_TA,0.504
214.0324,USER,EYE-TRACKING,OFF,btn_pay,0.782
214.5541,USER,EYE-TRACKING,OFF,total_TA,0.511
214.8601,USER,EYE-TRACKING,OFF,total_TA,0.283
214.9379,USER,EYE-TRACKING,OFF,btn_pay,0.370
215.3076,USER,EYE-TRACKING,OFF,L3,0.203
215.3525,USER,EYE-TRACKING,OFF,L4,0.033
215.3633,USER,EYE-TRACKING,OFF,L6,4.133
215.3866,USER,EYE-TRACKING,OFF,total_TA,0.011
216.276,USER,EYE-TRACKING,OFF,btn_pay,1.316
216.6652,USER,ACTION,TOUCH,Screen1:btn_pay(),After discount code
216.6661,SYSTEM,ACTION,RESULT_MSG,Screen1:btn_pay(),msg:카드를 단말기에 태그해주세요.|^|msg_type:결제 시도
216.9069,USER,EYE-TRACKING,OFF,total_TA,0.621
216.9628,USER,EYE-TRACKING,OFF,L1,0.021
217.8304,USER,EYE-TRACKING,OFF,result_message,0.857
217.9402,USER,EYE-TRACKING,OFF,total_TA,0.064
220.4061,USER,EYE-TRACKING,OFF,Smartphone,2.213
220.5179,USER,EYE-TRACKING,OFF,total_TA,0.089
220.5574,USER,ACTION,PAY,OnTriggerExit(),touch the card!
220.558,USER,ACTION,PAY,OnTriggerExit(),Succed to pay
220.7166,USER,EYE-TRACKING,OFF,total_TA,0.176
222.4168,USER,EYE-TRACKING,OFF,result_message,1.578
222.4278,USER,EYE-TRACKING,OFF,L1,1.602
222.4508,USER,EYE-TRACKING,OFF,L2,1.634
222.4617,USER,EYE-TRACKING,OFF,L3,5.533
224.1051,USER,EYE-TRACKING,OFF,ResultMsg,1.315
224.1938,USER,EYE-TRACKING,OFF,ResultMsg,0.069
224.5015,USER,EYE-TRACKING,OFF,Smartphone,0.188
224.9599,USER,EYE-TRACKING,OFF,CreditCard,25.517
226.1122,USER,EYE-TRACKING,OFF,ResultMsg,0.245
227.5606,SYSTEM,SCREEN,CHANGE,CallEndingScneneAfter5f(),End of Game!
227.6619,SYSTEM,SCENE,START,START(),scene_name:EndEvent.cs
